book,code,description,category,trade,hours,parts_allowance,list_price,labor_value,active,notes
plumbing,Artesian Discount,Multiple Jobs Discount,Plumbing,plumbing,0,0,10.00,10.00,false,Discount; Discount — not sold hours
plumbing,PH1A,PH1A,Hose / Laundry,plumbing,1.5,0,285.00,285.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH1B,Basic Water Delivery Fixture Only · Anti siphon safety system · 6 month warranty,Hose / Laundry,plumbing,1.5,0,272.00,272.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH1C,Complete Water Delivery Fixture Renovation · Frost protection cover · Anti siphon safety system · 1 year warranty,Hose / Laundry,plumbing,2,0,362.00,362.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH1D,Complete Water Delivery Fixture Renovation · Frost protection cover · Winter drainage port · Anti siphon safety system · Complete isolation control syste,Hose / Laundry,plumbing,2.5,0,453.00,453.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH1E,Complete Water Delivery Fixture Renovation · Frost protection cover · Winter drainage port · Anti siphon safety system · Complete isolation control syste,Hose / Laundry,plumbing,3,0,544.00,544.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH20A,Basic Flame System Repair Only · 90 day warranty,Hose / Laundry,plumbing,2,0,392.00,392.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH20B,Standard Flame System Renovation Only · Flame sensing system renovation · Performance and safety testing · 6 month warranty,Hose / Laundry,plumbing,3.25,0,588.00,588.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH20C,Main Flame Ignition and Safety System Renovation · Flame sensing system renovation · Full system restoration service · Performance and safety testing · 1,Hose / Laundry,plumbing,4.25,0,784.00,784.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH20D,Complete Flame Ignition and Safety System Renovation · Fuel delivery system rejuvenation · Flame sensing system renovation · Full system restoration serv,Hose / Laundry,plumbing,5.25,0,980.00,980.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH20E,Complete Flame Ignition and Safety System Renovation · Fuel delivery system rejuvenation · Flame sensing system renovation · Full system restoration serv,Hose / Laundry,plumbing,6.25,0,1175.00,1175.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH21A,Basic Flame System Repair Only · 90 day warranty,Hose / Laundry,plumbing,3,0,540.00,540.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH21B,Standard Flame System Renovation Only · Flame sensing system renovation · Performance and safety testing · 6 month warranty,Hose / Laundry,plumbing,4.5,0,811.00,811.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH21C,Main Flame Ignition and Safety System Renovation · Flame sensing system renovation · Full system restoration service · Performance and safety testing · 1,Hose / Laundry,plumbing,5.75,0,1081.00,1081.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH21D,Complete Flame Ignition and Safety System Renovation · Fuel delivery system rejuvenation · Flame sensing system renovation · Full system restoration serv,Hose / Laundry,plumbing,7.25,0,1351.00,1351.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH21E,Complete Flame Ignition and Safety System Renovation · Fuel delivery system rejuvenation · Flame sensing system renovation · Full system restoration serv,Hose / Laundry,plumbing,8.75,0,1621.00,1621.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH22A,Basic Flame System Repair Only · 90 day warranty,Hose / Laundry,plumbing,3.5,0,636.00,636.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH22B,Standard Flame System Renovation Only · Flame sensing system renovation · Performance and safety testing · 6 month warranty,Hose / Laundry,plumbing,5.25,0,954.00,954.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH22C,Main Flame Ignition and Safety System Renovation · Flame sensing system renovation · Full system restoration service · Performance and safety testing · 1,Hose / Laundry,plumbing,7,0,1273.00,1273.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH22D,Complete Flame Ignition and Safety System Renovation · Fuel delivery system rejuvenation · Flame sensing system renovation · Full system restoration serv,Hose / Laundry,plumbing,8.5,0,1591.00,1591.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH22E,Complete Flame Ignition and Safety System Renovation · Fuel delivery system rejuvenation · Flame sensing system renovation · Full system restoration serv,Hose / Laundry,plumbing,10.25,0,1909.00,1909.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH23A,Quick Fix · Performance testing · 90 day warranty,Hose / Laundry,plumbing,5,0,924.00,924.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH23B,Main Control System Renovation · Leak and safety inspection · Performance testing · 6 month warranty,Hose / Laundry,plumbing,7.5,0,1385.00,1385.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH23C,Water Control System Renovation · Area isolation control system rejuvenation · Performance and safety testing · Safety enclosure rejuvenation · Basic lea,Hose / Laundry,plumbing,10,0,1847.00,1847.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH23D,Complete Water Control System Renovation · Area isolation control system rejuvenation · Flush and purge area supply system · Complete safety enclosure r,Hose / Laundry,plumbing,12.5,0,2309.00,2309.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH23E,Complete Water Control System Renovation · Area isolation control system rejuvenation · Flush and purge area supply system · Complete safety enclosure r,Hose / Laundry,plumbing,15,0,2771.00,2771.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH24A,Quick Fix · Performance testing · 90 day warranty,Hose / Laundry,plumbing,8.25,0,1504.00,1504.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH24B,Main Control System Renovation · Leak and safety inspection · Performance testing · 6 month warranty,Hose / Laundry,plumbing,12.25,0,2256.00,2256.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH24C,Water Control System Renovation · Area isolation control system rejuvenation · Performance and safety testing · Safety enclosure rejuvenation · Basic lea,Hose / Laundry,plumbing,16.25,0,3009.00,3009.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH24D,Complete Water Control System Renovation · Area isolation control system rejuvenation · Flush and purge area supply system · Complete safety enclosure r,Hose / Laundry,plumbing,20.25,0,3761.00,3761.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH24E,Complete Water Control System Renovation · Area isolation control system rejuvenation · Flush and purge area supply system · Complete safety enclosure r,Hose / Laundry,plumbing,24.5,0,4513.00,4513.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH25A,Quick Fix · Performance testing · 90 day warranty,Hose / Laundry,plumbing,11.5,0,2107.00,2107.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH25B,Main Control System Renovation · Leak and safety inspection · Performance testing · 6 month warranty,Hose / Laundry,plumbing,17,0,3160.00,3160.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH25C,Water Control System Renovation · Area isolation control system rejuvenation · Performance and safety testing · Safety enclosure rejuvenation · Basic lea,Hose / Laundry,plumbing,22.75,0,4214.00,4214.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH25D,Complete Water Control System Renovation · Area isolation control system rejuvenation · Flush and purge area supply system · Complete safety enclosure r,Hose / Laundry,plumbing,28.5,0,5267.00,5267.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH25E,Complete Water Control System Renovation · Area isolation control system rejuvenation · Flush and purge area supply system · Complete safety enclosure r,Hose / Laundry,plumbing,34.25,0,6321.00,6321.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH26A,Quick Fix · Main component only · 90 day warranty,Hose / Laundry,plumbing,2,0,349.00,349.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH26B,Basic Water Delivery Fixture Only · Anti siphon safety system · 6 month warranty,Hose / Laundry,plumbing,2.75,0,523.00,523.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH26C,Complete Water Delivery Fixture Renovation · Frost protection cover · Anti siphon safety system · 1 year warranty,Hose / Laundry,plumbing,3.75,0,698.00,698.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH26D,Complete Water Delivery Fixture Renovation · Frost protection cover · Winter drainage port · Anti siphon safety system · Complete isolation control syste,Hose / Laundry,plumbing,4.75,0,872.00,872.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH26E,Complete Water Delivery Fixture Renovation · Frost protection cover · Winter drainage port · Anti siphon safety system · Complete isolation control syste,Hose / Laundry,plumbing,5.75,0,1047.00,1047.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH27A,Quick Fix · 90 day warranty,Hose / Laundry,plumbing,3.25,0,614.00,614.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH27B,Main Isolation System Only · Basic supply system upgrade · 6 month warranty,Hose / Laundry,plumbing,6,0,1104.00,1104.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH27C,Area Isolation Control System Renovation · Performance and safety testing · Basic leak detection service · Basic supply system restoration · 1 year warran,Hose / Laundry,plumbing,9,0,1687.00,1687.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH27D,Complete Isolation Control System Renovation · Upgrade to no drip supply system · Complete infrastructure leak detection service · Main component restora,Hose / Laundry,plumbing,10.75,0,1994.00,1994.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH27E,Complete Isolation Control System Renovation · Upgrade to no drip supply system · Complete infrastructure leak detection service · Main component restora,Hose / Laundry,plumbing,13.25,0,2454.00,2454.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH28A,Quick Fix (Basic attachment system only) · 30 day warranty,Hose / Laundry,plumbing,2.5,0,464.00,464.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH28B,Main Washer Attachment System · Basic isolation system installation · Waste removal system rejuvenation · 6 month warranty,Hose / Laundry,plumbing,3.75,0,696.00,696.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH28C,Washer Attachment System Renovation · No drip supply system renovation · Area isolation control system rejuvenation · Waste removal system renovation · Pe,Hose / Laundry,plumbing,5,0,928.00,928.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH28D,Complete Washer Attachment System Renovation · No drip supply system renovation · Area isolation control system rejuvenation · Waste removal system reno,Hose / Laundry,plumbing,6.25,0,1160.00,1160.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH28E,Complete Washer Attachment System Renovation · No drip supply system renovation · Area isolation control system rejuvenation · Waste removal system reno,Hose / Laundry,plumbing,7.5,0,1391.00,1391.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH29A,Quick Fix (Basic attachment system only) · 30 day warranty,Hose / Laundry,plumbing,3.5,0,639.00,639.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH29B,Main Washer Attachment System · Basic isolation system installation · Waste removal system rejuvenation · 6 month warranty,Hose / Laundry,plumbing,5.25,0,958.00,958.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH29C,Washer Attachment System Renovation · No drip supply system renovation · Area isolation control system rejuvenation · Waste removal system renovation · Pe,Hose / Laundry,plumbing,7,0,1278.00,1278.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH29D,Complete Washer Attachment System Renovation · No drip supply system renovation · Area isolation control system rejuvenation · Waste removal system reno,Hose / Laundry,plumbing,8.75,0,1597.00,1597.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH29E,Complete Washer Attachment System Renovation · No drip supply system renovation · Area isolation control system rejuvenation · Waste removal system reno,Hose / Laundry,plumbing,10.25,0,1916.00,1916.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH2A,PH2A,Hose / Laundry,plumbing,1.75,0,310.00,310.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH2B,Basic Water Delivery Fixture Only · Anti siphon safety system · 6 month warranty,Hose / Laundry,plumbing,2.25,0,424.00,424.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH2C,Complete Water Delivery Fixture Renovation · Frost protection cover · Anti siphon safety system · 1 year warranty,Hose / Laundry,plumbing,3,0,565.00,565.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH2D,Complete Water Delivery Fixture Renovation · Frost protection cover · Winter drainage port · Anti siphon safety system · Complete isolation control syste,Hose / Laundry,plumbing,3.75,0,707.00,707.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH2E,Complete Water Delivery Fixture Renovation · Frost protection cover · Winter drainage port · Anti siphon safety system · Complete isolation control syste,Hose / Laundry,plumbing,4.5,0,848.00,848.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH3A,Quick Fix · Basic install and startup · 90 day warranty,Hose / Laundry,plumbing,1.75,0,307.00,307.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH3B,PH3B,Hose / Laundry,plumbing,2.75,0,517.00,517.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH3C,Complete Ice Delivery Fixture Renovation · Isolation control and supply system upgrade · Appliance performance testing · 1 year warranty,Hose / Laundry,plumbing,3.25,0,613.00,613.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH3D,Complete Ice Delivery Fixture Renovation · In-wall recessed water isolation control · Premium no burst water delivery assembly · Anti-microbic water filt,Hose / Laundry,plumbing,4.25,0,767.00,767.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH3E,Complete Ice Delivery Fixture Renovation · In-wall recessed water isolation control · Premium no burst water delivery assembly · Anti-microbic water filt,Hose / Laundry,plumbing,5,0,920.00,920.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH4A,Quick Fix · 30 day warranty,Hose / Laundry,plumbing,1.5,0,283.00,283.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH4B,Main Waste Water System Renovations Only · Basic fixture flush · 6 month warranty,Hose / Laundry,plumbing,2.75,0,509.00,509.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH4C,Sanitary Waste Water System Renovation · Flush out main fixture lines · Rejuvenate sanitary seals · 1 year warranty,Hose / Laundry,plumbing,4.25,0,778.00,778.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH4D,"Complete Sanitary Waste Water System Renovation · Chemical treatment of water distribution system · Clean, purge and flush all drainage lines · Flush an",Hose / Laundry,plumbing,5,0,919.00,919.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH4E,"Complete Sanitary Waste Water System Renovation · Chemical treatment of water distribution system · Clean, purge and flush all drainage lines · Flush an",Hose / Laundry,plumbing,6,0,1131.00,1131.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH5A,Quick Fix · 90 day warranty,Hose / Laundry,plumbing,1.25,0,229.00,229.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH5B,Main Supply System Renovation · Leak and safety inspection · 6 month warranty,Hose / Laundry,plumbing,2.25,0,413.00,413.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH5C,No Drip Supply System Renovation · Area isolation control system rejuvenation · Performance and safety testing · Basic leak detection service · 1 year war,Hose / Laundry,plumbing,3.5,0,630.00,630.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH5D,Complete No Drip Supply System Renovation · Area isolation control system rejuvenation · Main component restoration service · Infrastructure leak detect,Hose / Laundry,plumbing,4,0,745.00,745.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH5E,Complete No Drip Supply System Renovation · Area isolation control system rejuvenation · Main component restoration service · Infrastructure leak detect,Hose / Laundry,plumbing,5,0,917.00,917.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH6A,Quick Fix · 90 day warranty,Hose / Laundry,plumbing,2,0,378.00,378.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH6B,Main Supply System Renovation · Leak and safety inspection · 6 month warranty,Hose / Laundry,plumbing,3.75,0,680.00,680.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH6C,No Drip Supply System Renovation · Area isolation control system rejuvenation · Performance and safety testing · Basic leak detection service · 1 year war,Hose / Laundry,plumbing,5.5,0,1039.00,1039.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH6D,Complete No Drip Supply System Renovation · Area isolation control system rejuvenation · Main component restoration service · Infrastructure leak detect,Hose / Laundry,plumbing,6.75,0,1228.00,1228.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH6E,Complete No Drip Supply System Renovation · Area isolation control system rejuvenation · Main component restoration service · Infrastructure leak detect,Hose / Laundry,plumbing,8.25,0,1512.00,1512.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH7A,Quick Fix · 90 day warranty,Hose / Laundry,plumbing,1.5,0,262.00,262.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH7B,Main Isolation System Only · Basic supply system upgrade · 6 month warranty,Hose / Laundry,plumbing,2.5,0,472.00,472.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH7C,Area Isolation Control System Renovation · Performance and safety testing · Basic leak detection service · Basic supply system restoration · 1 year warran,Hose / Laundry,plumbing,4,0,721.00,721.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH7D,Complete Isolation Control System Renovation · Upgrade to no drip supply system · Complete infrastructure leak detection service · Main component restora,Hose / Laundry,plumbing,4.5,0,852.00,852.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH7E,Complete Isolation Control System Renovation · Upgrade to no drip supply system · Complete infrastructure leak detection service · Main component restora,Hose / Laundry,plumbing,5.75,0,1048.00,1048.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH8A,Quick Fix · 90 day warranty,Hose / Laundry,plumbing,2.5,0,450.00,450.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH8B,Main Isolation System Only · Basic supply system upgrade · 6 month warranty,Hose / Laundry,plumbing,4.5,0,810.00,810.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH8C,Area Isolation Control System Renovation · Performance and safety testing · Basic leak detection service · Basic supply system restoration · 1 year warran,Hose / Laundry,plumbing,6.75,0,1237.00,1237.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH8D,Complete Isolation Control System Renovation · Upgrade to no drip supply system · Complete infrastructure leak detection service · Main component restora,Hose / Laundry,plumbing,8,0,1462.00,1462.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH8E,Complete Isolation Control System Renovation · Upgrade to no drip supply system · Complete infrastructure leak detection service · Main component restora,Hose / Laundry,plumbing,9.75,0,1800.00,1800.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH9A,Quick Fix (Basic hookup only) · 30 day warranty,Hose / Laundry,plumbing,2.25,0,431.00,431.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH9B,Main Supply System Renovation · Basic isolation system installation · Leak and safety inspection · 6 month warranty,Hose / Laundry,plumbing,3.5,0,647.00,647.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH9C,Water Delivery System Installation · No drip supply system renovation · Area isolation control system rejuvenation · Performance and safety testing · Bas,Hose / Laundry,plumbing,4.75,0,862.00,862.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH9D,Complete Water Delivery System Installation · No drip supply system renovation · Area isolation control system rejuvenation · Main component restoration,Hose / Laundry,plumbing,5.75,0,1078.00,1078.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PH9E,Complete Water Delivery System Installation · No drip supply system renovation · Area isolation control system rejuvenation · Main component restoration,Hose / Laundry,plumbing,7,0,1293.00,1293.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI10A,Quick Fix - Water Delivery Component Patch · 90 day warranty,Plumbing,plumbing,24.25,0,4481.00,4481.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI10B,Basic Water Delivery Component Repair · Basic drip inspection · No drip connection upgrade · 6 month warranty,Plumbing,plumbing,36.25,0,6721.00,6721.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI10C,Complete Water Delivery System Rejuvenation · Can't leak connection upgrade · No drip safety inspection · Upgrade to visual pressure monitor · 1 year warr,Plumbing,plumbing,48.5,0,8961.00,8961.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI10D,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,60.5,0,11202.00,11202.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI10E,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,66.5,0,12322.00,12322.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI1A,Quick Fix - Water Delivery Component Patch · 90 day warranty,Plumbing,plumbing,1.5,0,283.00,283.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI1B,Basic Water Delivery Component Repair · Basic drip inspection · No drip connection upgrade · 6 month warranty,Plumbing,plumbing,2.25,0,424.00,424.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI1C,Complete Water Delivery System Rejuvenation · Can't leak connection upgrade · No drip safety inspection · Upgrade to visual pressure monitor · 1 year warr,Plumbing,plumbing,3,0,565.00,565.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI1D,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,3.75,0,707.00,707.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI1E,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,4.5,0,848.00,848.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI2A,Quick Fix - Water Delivery Component Patch · 90 day warranty,Plumbing,plumbing,2.5,0,460.00,460.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI2B,Basic Water Delivery Component Repair · Basic drip inspection · No drip connection upgrade · 6 month warranty,Plumbing,plumbing,3.75,0,690.00,690.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI2C,Complete Water Delivery System Rejuvenation · Can't leak connection upgrade · No drip safety inspection · Upgrade to visual pressure monitor · 1 year warr,Plumbing,plumbing,5,0,919.00,919.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI2D,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,6.25,0,1149.00,1149.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI2E,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,7.5,0,1379.00,1379.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI3A,Quick Fix - Water Delivery Component Patch · 90 day warranty,Plumbing,plumbing,3.5,0,656.00,656.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI3B,Basic Water Delivery Component Repair · Basic drip inspection · No drip connection upgrade · 6 month warranty,Plumbing,plumbing,5.25,0,983.00,983.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI3C,Complete Water Delivery System Rejuvenation · Can't leak connection upgrade · No drip safety inspection · Upgrade to visual pressure monitor · 1 year warr,Plumbing,plumbing,7,0,1311.00,1311.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI3D,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,8.75,0,1639.00,1639.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI3E,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,10.75,0,1967.00,1967.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI4A,Quick Fix - Water Delivery Component Patch · 90 day warranty,Plumbing,plumbing,7,0,1312.00,1312.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI4B,Basic Water Delivery Component Repair · Basic drip inspection · No drip connection upgrade · 6 month warranty,Plumbing,plumbing,10.75,0,1968.00,1968.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI4C,Complete Water Delivery System Rejuvenation · Can't leak connection upgrade · No drip safety inspection · Upgrade to visual pressure monitor · 1 year warr,Plumbing,plumbing,14.25,0,2624.00,2624.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI4D,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,17.75,0,3280.00,3280.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI4E,Complete Water Delivery System Renovation · Performance and safety testing · Area isolation control renovation · Can't leak connection upgrade · Infrastr,Plumbing,plumbing,21.25,0,3936.00,3936.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
plumbing,PI5A,Quick Fix - Water Delivery Component Patch · 90 day warranty,Plumbing,plumbing,9,0,1662.00,1662.00,true,Non Inventory; hours est. from list @ $185/hr — edit if your typical hrs differ
